employee_id,event_id,date,status,format
E101,EV027,2025-03-15,completed,mentoring
E101,EV028,2025-04-15,skipped,workshop
E101,EV029,2025-05-15,skipped,workshop
E101,EV030,2025-06-15,completed,workshop
E101,EV031,2025-07-15,skipped,course
E101,EV032,2025-08-15,skipped,course
E101,EV033,2025-09-15,completed,course
E101,EV034,2025-10-15,skipped,mentoring
E101,EV035,2025-11-15,skipped,mentoring
E101,EV036,2025-12-15,completed,mentoring
E101,EV037,2026-01-15,skipped,workshop
E101,EV038,2026-02-15,skipped,workshop
E101,EV039,2026-03-15,completed,workshop
E101,EV040,2026-04-15,skipped,course
E101,EV001,2026-05-15,skipped,workshop
E101,EV002,2026-06-15,completed,workshop
E101,EV003,2026-07-15,skipped,workshop
E101,EV004,2026-08-15,skipped,course
E102,EV022,2024-09-15,completed,course
E102,EV023,2024-10-15,skipped,course
E102,EV024,2024-11-15,skipped,course
E102,EV025,2024-12-15,completed,mentoring
E102,EV026,2025-01-15,skipped,mentoring
E102,EV027,2025-02-15,skipped,mentoring
E102,EV028,2025-03-15,completed,workshop
E102,EV029,2025-04-15,skipped,workshop
E102,EV030,2025-05-15,skipped,workshop
E102,EV031,2025-06-15,completed,course
E102,EV032,2025-07-15,skipped,course
E102,EV033,2025-08-15,skipped,course
E102,EV034,2025-09-15,completed,mentoring
E102,EV035,2025-10-15,skipped,mentoring
E102,EV036,2025-11-15,skipped,mentoring
E102,EV037,2025-12-15,completed,workshop
E102,EV038,2026-01-15,skipped,workshop
E102,EV039,2026-02-15,skipped,workshop
E102,EV040,2026-03-15,completed,course
E102,EV001,2026-04-15,skipped,workshop
E102,EV002,2026-05-15,skipped,workshop
E102,EV003,2026-06-15,completed,workshop
E102,EV004,2026-07-15,skipped,course
E102,EV005,2026-08-15,skipped,course
E103,EV023,2024-09-15,completed,course
E103,EV024,2024-10-15,skipped,course
E103,EV025,2024-11-15,skipped,mentoring
E103,EV026,2024-12-15,completed,mentoring
E103,EV027,2025-01-15,skipped,mentoring
E103,EV028,2025-02-15,skipped,workshop
E103,EV029,2025-03-15,completed,workshop
E103,EV030,2025-04-15,skipped,workshop
E103,EV031,2025-05-15,skipped,course
E103,EV032,2025-06-15,completed,course
E103,EV033,2025-07-15,skipped,course
E103,EV034,2025-08-15,skipped,mentoring
E103,EV035,2025-09-15,completed,mentoring
E103,EV036,2025-10-15,skipped,mentoring
E103,EV037,2025-11-15,skipped,workshop
E103,EV038,2025-12-15,completed,workshop
E103,EV039,2026-01-15,skipped,workshop
E103,EV040,2026-02-15,skipped,course
E103,EV001,2026-03-15,completed,workshop
E103,EV002,2026-04-15,skipped,workshop
E103,EV003,2026-05-15,skipped,workshop
E103,EV004,2026-06-15,completed,course
E103,EV005,2026-07-15,skipped,course
E103,EV006,2026-08-15,skipped,course
E104,EV024,2024-09-15,completed,course
E104,EV025,2024-10-15,skipped,mentoring
E104,EV026,2024-11-15,skipped,mentoring
E104,EV027,2024-12-15,completed,mentoring
E104,EV028,2025-01-15,skipped,workshop
E104,EV029,2025-02-15,skipped,workshop
E104,EV030,2025-03-15,completed,workshop
E104,EV031,2025-04-15,skipped,course
E104,EV032,2025-05-15,skipped,course
E104,EV033,2025-06-15,completed,course
E104,EV034,2025-07-15,skipped,mentoring
E104,EV035,2025-08-15,skipped,mentoring
E104,EV036,2025-09-15,completed,mentoring
E104,EV037,2025-10-15,skipped,workshop
E104,EV038,2025-11-15,skipped,workshop
E104,EV039,2025-12-15,completed,workshop
E104,EV040,2026-01-15,skipped,course
E104,EV001,2026-02-15,skipped,workshop
E104,EV002,2026-03-15,completed,workshop
E104,EV003,2026-04-15,skipped,workshop
E104,EV004,2026-05-15,skipped,course
E104,EV005,2026-06-15,completed,course
E104,EV006,2026-07-15,skipped,course
E104,EV007,2026-08-15,skipped,mentoring
E105,EV025,2024-09-15,completed,mentoring
E105,EV026,2024-10-15,skipped,mentoring
E105,EV027,2024-11-15,skipped,mentoring
E105,EV028,2024-12-15,completed,workshop
E105,EV029,2025-01-15,skipped,workshop
E105,EV030,2025-02-15,skipped,workshop
E105,EV031,2025-03-15,completed,course
E105,EV032,2025-04-15,skipped,course
E105,EV033,2025-05-15,skipped,course
E105,EV034,2025-06-15,completed,mentoring
E105,EV035,2025-07-15,skipped,mentoring
E105,EV036,2025-08-15,skipped,mentoring
E105,EV037,2025-09-15,completed,workshop
E105,EV038,2025-10-15,skipped,workshop
E105,EV039,2025-11-15,skipped,workshop
E105,EV040,2025-12-15,completed,course
E105,EV001,2026-01-15,skipped,workshop
E105,EV002,2026-02-15,skipped,workshop
E105,EV003,2026-03-15,completed,workshop
E105,EV004,2026-04-15,skipped,course
E105,EV005,2026-05-15,skipped,course
E105,EV006,2026-06-15,completed,course
E105,EV007,2026-07-15,skipped,mentoring
E105,EV008,2026-08-15,skipped,mentoring
E106,EV026,2024-09-15,completed,mentoring
E106,EV027,2024-10-15,skipped,mentoring
E106,EV028,2024-11-15,skipped,workshop
E106,EV029,2024-12-15,completed,workshop
E106,EV030,2025-01-15,skipped,workshop
E106,EV031,2025-02-15,skipped,course
E106,EV032,2025-03-15,completed,course
E106,EV033,2025-04-15,skipped,course
E106,EV034,2025-05-15,skipped,mentoring
E106,EV035,2025-06-15,completed,mentoring
E106,EV036,2025-07-15,skipped,mentoring
E106,EV037,2025-08-15,skipped,workshop
E106,EV038,2025-09-15,completed,workshop
E106,EV039,2025-10-15,skipped,workshop
E106,EV040,2025-11-15,skipped,course
E106,EV001,2025-12-15,completed,workshop
E106,EV002,2026-01-15,skipped,workshop
E106,EV003,2026-02-15,skipped,workshop
E106,EV004,2026-03-15,completed,course
E106,EV005,2026-04-15,skipped,course
E106,EV006,2026-05-15,skipped,course
E106,EV007,2026-06-15,completed,mentoring
E106,EV008,2026-07-15,skipped,mentoring
E106,EV009,2026-08-15,skipped,mentoring
E107,EV027,2024-09-15,completed,mentoring
E107,EV028,2024-10-15,skipped,workshop
E107,EV029,2024-11-15,skipped,workshop
E107,EV030,2024-12-15,completed,workshop
E107,EV031,2025-01-15,skipped,course
E107,EV032,2025-02-15,skipped,course
E107,EV033,2025-03-15,completed,course
E107,EV034,2025-04-15,skipped,mentoring
E107,EV035,2025-05-15,skipped,mentoring
E107,EV036,2025-06-15,completed,mentoring
E107,EV037,2025-07-15,skipped,workshop
E107,EV038,2025-08-15,skipped,workshop
E107,EV039,2025-09-15,completed,workshop
E107,EV040,2025-10-15,skipped,course
E107,EV001,2025-11-15,skipped,workshop
E107,EV002,2025-12-15,completed,workshop
E107,EV003,2026-01-15,skipped,workshop
E107,EV004,2026-02-15,skipped,course
E107,EV005,2026-03-15,completed,course
E107,EV006,2026-04-15,skipped,course
E107,EV007,2026-05-15,skipped,mentoring
E107,EV008,2026-06-15,completed,mentoring
E107,EV009,2026-07-15,skipped,mentoring
E107,EV010,2026-08-15,skipped,workshop
E108,EV028,2024-09-15,completed,workshop
E108,EV029,2024-10-15,skipped,workshop
E108,EV030,2024-11-15,skipped,workshop
E108,EV031,2024-12-15,completed,course
E108,EV032,2025-01-15,skipped,course
E108,EV033,2025-02-15,skipped,course
E108,EV034,2025-03-15,completed,mentoring
E108,EV035,2025-04-15,skipped,mentoring
E108,EV036,2025-05-15,skipped,mentoring
E108,EV037,2025-06-15,completed,workshop
E108,EV038,2025-07-15,skipped,workshop
E108,EV039,2025-08-15,skipped,workshop
E108,EV040,2025-09-15,completed,course
E108,EV001,2025-10-15,skipped,workshop
E108,EV002,2025-11-15,skipped,workshop
E108,EV003,2025-12-15,completed,workshop
E108,EV004,2026-01-15,skipped,course
E108,EV005,2026-02-15,skipped,course
E108,EV006,2026-03-15,completed,course
E108,EV007,2026-04-15,skipped,mentoring
E108,EV008,2026-05-15,skipped,mentoring
E108,EV009,2026-06-15,completed,mentoring
E108,EV010,2026-07-15,skipped,workshop
E108,EV011,2026-08-15,skipped,workshop
E109,EV029,2024-09-15,completed,workshop
E109,EV030,2024-10-15,skipped,workshop
E109,EV031,2024-11-15,skipped,course
E109,EV032,2024-12-15,completed,course
E109,EV033,2025-01-15,skipped,course
E109,EV034,2025-02-15,skipped,mentoring
E109,EV035,2025-03-15,completed,mentoring
E109,EV036,2025-04-15,skipped,mentoring
E109,EV037,2025-05-15,skipped,workshop
E109,EV038,2025-06-15,completed,workshop
E109,EV039,2025-07-15,skipped,workshop
E109,EV040,2025-08-15,skipped,course
E109,EV001,2025-09-15,completed,workshop
E109,EV002,2025-10-15,skipped,workshop
E109,EV003,2025-11-15,skipped,workshop
E109,EV004,2025-12-15,completed,course
E109,EV005,2026-01-15,skipped,course
E109,EV006,2026-02-15,skipped,course
E109,EV007,2026-03-15,completed,mentoring
E109,EV008,2026-04-15,skipped,mentoring
E109,EV009,2026-05-15,skipped,mentoring
E109,EV010,2026-06-15,completed,workshop
E109,EV011,2026-07-15,skipped,workshop
E109,EV012,2026-08-15,skipped,workshop
E110,EV030,2024-09-15,completed,workshop
E110,EV031,2024-10-15,skipped,course
E110,EV032,2024-11-15,skipped,course
E110,EV033,2024-12-15,completed,course
E110,EV034,2025-01-15,skipped,mentoring
E110,EV035,2025-02-15,skipped,mentoring
E110,EV036,2025-03-15,completed,mentoring
E110,EV037,2025-04-15,skipped,workshop
E110,EV038,2025-05-15,skipped,workshop
E110,EV039,2025-06-15,completed,workshop
E110,EV040,2025-07-15,skipped,course
E110,EV001,2025-08-15,skipped,workshop
E110,EV002,2025-09-15,completed,workshop
E110,EV003,2025-10-15,skipped,workshop
E110,EV004,2025-11-15,skipped,course
E110,EV005,2025-12-15,completed,course
E110,EV006,2026-01-15,skipped,course
E110,EV007,2026-02-15,skipped,mentoring
E110,EV008,2026-03-15,completed,mentoring
E110,EV009,2026-04-15,skipped,mentoring
E110,EV010,2026-05-15,skipped,workshop
E110,EV011,2026-06-15,completed,workshop
E110,EV012,2026-07-15,skipped,workshop
E110,EV013,2026-08-15,skipped,course
E111,EV031,2024-09-15,completed,course
E111,EV032,2024-10-15,skipped,course
E111,EV033,2024-11-15,skipped,course
E111,EV034,2024-12-15,completed,mentoring
E111,EV035,2025-01-15,skipped,mentoring
E111,EV036,2025-02-15,skipped,mentoring
E111,EV037,2025-03-15,completed,workshop
E111,EV038,2025-04-15,skipped,workshop
E111,EV039,2025-05-15,skipped,workshop
E111,EV040,2025-06-15,completed,course
E111,EV001,2025-07-15,skipped,workshop
E111,EV002,2025-08-15,skipped,workshop
E111,EV003,2025-09-15,completed,workshop
E111,EV004,2025-10-15,skipped,course
E111,EV005,2025-11-15,skipped,course
E111,EV006,2025-12-15,completed,course
E111,EV007,2026-01-15,skipped,mentoring
E111,EV008,2026-02-15,skipped,mentoring
E111,EV009,2026-03-15,completed,mentoring
E111,EV010,2026-04-15,skipped,workshop
E111,EV011,2026-05-15,skipped,workshop
E111,EV012,2026-06-15,completed,workshop
E111,EV013,2026-07-15,skipped,course
E111,EV014,2026-08-15,skipped,course
E112,EV032,2024-09-15,completed,course
E112,EV033,2024-10-15,skipped,course
E112,EV034,2024-11-15,skipped,mentoring
E112,EV035,2024-12-15,completed,mentoring
E112,EV036,2025-01-15,skipped,mentoring
E112,EV037,2025-02-15,skipped,workshop
E112,EV038,2025-03-15,completed,workshop
E112,EV039,2025-04-15,skipped,workshop
E112,EV040,2025-05-15,skipped,course
E112,EV001,2025-06-15,completed,workshop
E112,EV002,2025-07-15,skipped,workshop
E112,EV003,2025-08-15,skipped,workshop
E112,EV004,2025-09-15,completed,course
E112,EV005,2025-10-15,skipped,course
E112,EV006,2025-11-15,skipped,course
E112,EV007,2025-12-15,completed,mentoring
E112,EV008,2026-01-15,skipped,mentoring
E112,EV009,2026-02-15,skipped,mentoring
E112,EV010,2026-03-15,completed,workshop
E112,EV011,2026-04-15,skipped,workshop
E112,EV012,2026-05-15,skipped,workshop
E112,EV013,2026-06-15,completed,course
E112,EV014,2026-07-15,skipped,course
E112,EV015,2026-08-15,skipped,course
E113,EV033,2024-09-15,completed,course
E113,EV034,2024-10-15,skipped,mentoring
E113,EV035,2024-11-15,skipped,mentoring
E113,EV036,2024-12-15,completed,mentoring
E113,EV037,2025-01-15,skipped,workshop
E113,EV038,2025-02-15,skipped,workshop
E113,EV039,2025-03-15,completed,workshop
E113,EV040,2025-04-15,skipped,course
E113,EV001,2025-05-15,skipped,workshop
E113,EV002,2025-06-15,completed,workshop
E113,EV003,2025-07-15,skipped,workshop
E113,EV004,2025-08-15,skipped,course
E113,EV005,2025-09-15,completed,course
E113,EV006,2025-10-15,skipped,course
E113,EV007,2025-11-15,skipped,mentoring
E113,EV008,2025-12-15,completed,mentoring
E113,EV009,2026-01-15,skipped,mentoring
E113,EV010,2026-02-15,skipped,workshop
E113,EV011,2026-03-15,completed,workshop
E113,EV012,2026-04-15,skipped,workshop
E113,EV013,2026-05-15,skipped,course
E113,EV014,2026-06-15,completed,course
E113,EV015,2026-07-15,skipped,course
E113,EV016,2026-08-15,skipped,mentoring
E114,EV034,2024-09-15,completed,mentoring
E114,EV035,2024-10-15,skipped,mentoring
E114,EV036,2024-11-15,skipped,mentoring
E114,EV037,2024-12-15,completed,workshop
E114,EV038,2025-01-15,skipped,workshop
E114,EV039,2025-02-15,skipped,workshop
E114,EV040,2025-03-15,completed,course
E114,EV001,2025-04-15,skipped,workshop
E114,EV002,2025-05-15,skipped,workshop
E114,EV003,2025-06-15,completed,workshop
E114,EV004,2025-07-15,skipped,course
E114,EV005,2025-08-15,skipped,course
E114,EV006,2025-09-15,completed,course
E114,EV007,2025-10-15,skipped,mentoring
E114,EV008,2025-11-15,skipped,mentoring
E114,EV009,2025-12-15,completed,mentoring
E114,EV010,2026-01-15,skipped,workshop
E114,EV011,2026-02-15,skipped,workshop
E114,EV012,2026-03-15,completed,workshop
E114,EV013,2026-04-15,skipped,course
E114,EV014,2026-05-15,skipped,course
E114,EV015,2026-06-15,completed,course
E114,EV016,2026-07-15,skipped,mentoring
E114,EV017,2026-08-15,skipped,mentoring
E115,EV035,2024-09-15,completed,mentoring
E115,EV036,2024-10-15,skipped,mentoring
E115,EV037,2024-11-15,skipped,workshop
E115,EV038,2024-12-15,completed,workshop
E115,EV039,2025-01-15,skipped,workshop
E115,EV040,2025-02-15,skipped,course
E115,EV001,2025-03-15,completed,workshop
E115,EV002,2025-04-15,skipped,workshop
E115,EV003,2025-05-15,skipped,workshop
E115,EV004,2025-06-15,completed,course
E115,EV005,2025-07-15,skipped,course
E115,EV006,2025-08-15,skipped,course
E115,EV007,2025-09-15,completed,mentoring
E115,EV008,2025-10-15,skipped,mentoring
E115,EV009,2025-11-15,skipped,mentoring
E115,EV010,2025-12-15,completed,workshop
E115,EV011,2026-01-15,skipped,workshop
E115,EV012,2026-02-15,skipped,workshop
E115,EV013,2026-03-15,completed,course
E115,EV014,2026-04-15,skipped,course
E115,EV015,2026-05-15,skipped,course
E115,EV016,2026-06-15,completed,mentoring
E115,EV017,2026-07-15,skipped,mentoring
E115,EV018,2026-08-15,skipped,mentoring
E116,EV036,2024-09-15,completed,mentoring
E116,EV037,2024-10-15,skipped,workshop
E116,EV038,2024-11-15,skipped,workshop
E116,EV039,2024-12-15,completed,workshop
E116,EV040,2025-01-15,skipped,course
E116,EV001,2025-02-15,skipped,workshop
E116,EV002,2025-03-15,completed,workshop
E116,EV003,2025-04-15,skipped,workshop
E116,EV004,2025-05-15,skipped,course
E116,EV005,2025-06-15,completed,course
E116,EV006,2025-07-15,skipped,course
E116,EV007,2025-08-15,skipped,mentoring
E116,EV008,2025-09-15,completed,mentoring
E116,EV009,2025-10-15,skipped,mentoring
E116,EV010,2025-11-15,skipped,workshop
E116,EV011,2025-12-15,completed,workshop
E116,EV012,2026-01-15,skipped,workshop
E116,EV013,2026-02-15,skipped,course
E116,EV014,2026-03-15,completed,course
E116,EV015,2026-04-15,skipped,course
E116,EV016,2026-05-15,skipped,mentoring
E116,EV017,2026-06-15,completed,mentoring
E116,EV018,2026-07-15,skipped,mentoring
E116,EV019,2026-08-15,skipped,workshop
E117,EV037,2024-09-15,completed,workshop
E117,EV038,2024-10-15,skipped,workshop
E117,EV039,2024-11-15,skipped,workshop
E117,EV040,2024-12-15,completed,course
E117,EV001,2025-01-15,skipped,workshop
E117,EV002,2025-02-15,skipped,workshop
E117,EV003,2025-03-15,completed,workshop
E117,EV004,2025-04-15,skipped,course
E117,EV005,2025-05-15,skipped,course
E117,EV006,2025-06-15,completed,course
E117,EV007,2025-07-15,skipped,mentoring
E117,EV008,2025-08-15,skipped,mentoring
E117,EV009,2025-09-15,completed,mentoring
E117,EV010,2025-10-15,skipped,workshop
E117,EV011,2025-11-15,skipped,workshop
E117,EV012,2025-12-15,completed,workshop
E117,EV013,2026-01-15,skipped,course
E117,EV014,2026-02-15,skipped,course
E117,EV015,2026-03-15,completed,course
E117,EV016,2026-04-15,skipped,mentoring
E117,EV017,2026-05-15,skipped,mentoring
E117,EV018,2026-06-15,completed,mentoring
E117,EV019,2026-07-15,skipped,workshop
E117,EV020,2026-08-15,skipped,workshop
E118,EV038,2024-09-15,completed,workshop
E118,EV039,2024-10-15,skipped,workshop
E118,EV040,2024-11-15,skipped,course
E118,EV001,2024-12-15,completed,workshop
E118,EV002,2025-01-15,skipped,workshop
E118,EV003,2025-02-15,skipped,workshop
E118,EV004,2025-03-15,completed,course
E118,EV005,2025-04-15,skipped,course
E118,EV006,2025-05-15,skipped,course
E118,EV007,2025-06-15,completed,mentoring
E118,EV008,2025-07-15,skipped,mentoring
E118,EV009,2025-08-15,skipped,mentoring
E118,EV010,2025-09-15,completed,workshop
E118,EV011,2025-10-15,skipped,workshop
E118,EV012,2025-11-15,skipped,workshop
E118,EV013,2025-12-15,completed,course
E118,EV014,2026-01-15,skipped,course
E118,EV015,2026-02-15,skipped,course
E118,EV016,2026-03-15,completed,mentoring
E118,EV017,2026-04-15,skipped,mentoring
E118,EV018,2026-05-15,skipped,mentoring
E118,EV019,2026-06-15,completed,workshop
E118,EV020,2026-07-15,skipped,workshop
E118,EV021,2026-08-15,skipped,workshop
E119,EV039,2024-09-15,completed,workshop
E119,EV040,2024-10-15,skipped,course
E119,EV001,2024-11-15,skipped,workshop
E119,EV002,2024-12-15,completed,workshop
E119,EV003,2025-01-15,skipped,workshop
E119,EV004,2025-02-15,skipped,course
E119,EV005,2025-03-15,completed,course
E119,EV006,2025-04-15,skipped,course
E119,EV007,2025-05-15,skipped,mentoring
E119,EV008,2025-06-15,completed,mentoring
E119,EV009,2025-07-15,skipped,mentoring
E119,EV010,2025-08-15,skipped,workshop
E119,EV011,2025-09-15,completed,workshop
E119,EV012,2025-10-15,skipped,workshop
E119,EV013,2025-11-15,skipped,course
E119,EV014,2025-12-15,completed,course
E119,EV015,2026-01-15,skipped,course
E119,EV016,2026-02-15,skipped,mentoring
E119,EV017,2026-03-15,completed,mentoring
E119,EV018,2026-04-15,skipped,mentoring
E119,EV019,2026-05-15,skipped,workshop
E119,EV020,2026-06-15,completed,workshop
E119,EV021,2026-07-15,skipped,workshop
E119,EV022,2026-08-15,skipped,course
E120,EV040,2024-09-15,completed,course
E120,EV001,2024-10-15,skipped,workshop
E120,EV002,2024-11-15,skipped,workshop
E120,EV003,2024-12-15,completed,workshop
E120,EV004,2025-01-15,skipped,course
E120,EV005,2025-02-15,skipped,course
E120,EV006,2025-03-15,completed,course
E120,EV007,2025-04-15,skipped,mentoring
E120,EV008,2025-05-15,skipped,mentoring
E120,EV009,2025-06-15,completed,mentoring
E120,EV010,2025-07-15,skipped,workshop
E120,EV011,2025-08-15,skipped,workshop
E120,EV012,2025-09-15,completed,workshop
E120,EV013,2025-10-15,skipped,course
E120,EV014,2025-11-15,skipped,course
E120,EV015,2025-12-15,completed,course
E120,EV016,2026-01-15,skipped,mentoring
E120,EV017,2026-02-15,skipped,mentoring
E120,EV018,2026-03-15,completed,mentoring
E120,EV019,2026-04-15,skipped,workshop
E120,EV020,2026-05-15,skipped,workshop
E120,EV021,2026-06-15,completed,workshop
E120,EV022,2026-07-15,skipped,course
E120,EV023,2026-08-15,skipped,course
E121,EV001,2024-09-15,completed,workshop
E121,EV002,2024-10-15,skipped,workshop
E121,EV003,2024-11-15,skipped,workshop
E121,EV004,2024-12-15,completed,course
E121,EV005,2025-01-15,skipped,course
E121,EV006,2025-02-15,skipped,course
E121,EV007,2025-03-15,completed,mentoring
E121,EV008,2025-04-15,skipped,mentoring
E121,EV009,2025-05-15,skipped,mentoring
E121,EV010,2025-06-15,completed,workshop
E121,EV011,2025-07-15,skipped,workshop
E121,EV012,2025-08-15,skipped,workshop
E121,EV013,2025-09-15,completed,course
E121,EV014,2025-10-15,skipped,course
E121,EV015,2025-11-15,skipped,course
E121,EV016,2025-12-15,completed,mentoring
E121,EV017,2026-01-15,skipped,mentoring
E121,EV018,2026-02-15,skipped,mentoring
E121,EV019,2026-03-15,completed,workshop
E121,EV020,2026-04-15,skipped,workshop
E121,EV021,2026-05-15,skipped,workshop
E121,EV022,2026-06-15,completed,course
E121,EV023,2026-07-15,skipped,course
E121,EV024,2026-08-15,skipped,course
E122,EV002,2024-09-15,completed,workshop
E122,EV003,2024-10-15,skipped,workshop
E122,EV004,2024-11-15,skipped,course
E122,EV005,2024-12-15,completed,course
E122,EV006,2025-01-15,skipped,course
E122,EV007,2025-02-15,skipped,mentoring
E122,EV008,2025-03-15,completed,mentoring
E122,EV009,2025-04-15,skipped,mentoring
E122,EV010,2025-05-15,skipped,workshop
E122,EV011,2025-06-15,completed,workshop
E122,EV012,2025-07-15,skipped,workshop
E122,EV013,2025-08-15,skipped,course
E122,EV014,2025-09-15,completed,course
E122,EV015,2025-10-15,skipped,course
E122,EV016,2025-11-15,skipped,mentoring
E122,EV017,2025-12-15,completed,mentoring
E122,EV018,2026-01-15,skipped,mentoring
E122,EV019,2026-02-15,skipped,workshop
E122,EV020,2026-03-15,completed,workshop
E122,EV021,2026-04-15,skipped,workshop
E122,EV022,2026-05-15,skipped,course
E122,EV023,2026-06-15,completed,course
E122,EV024,2026-07-15,skipped,course
E122,EV025,2026-08-15,skipped,mentoring
E123,EV003,2024-09-15,completed,workshop
E123,EV004,2024-10-15,skipped,course
E123,EV005,2024-11-15,skipped,course
E123,EV006,2024-12-15,completed,course
E123,EV007,2025-01-15,skipped,mentoring
E123,EV008,2025-02-15,skipped,mentoring
E123,EV009,2025-03-15,completed,mentoring
E123,EV010,2025-04-15,skipped,workshop
E123,EV011,2025-05-15,skipped,workshop
E123,EV012,2025-06-15,completed,workshop
E123,EV013,2025-07-15,skipped,course
E123,EV014,2025-08-15,skipped,course
E123,EV015,2025-09-15,completed,course
E123,EV016,2025-10-15,skipped,mentoring
E123,EV017,2025-11-15,skipped,mentoring
E123,EV018,2025-12-15,completed,mentoring
E123,EV019,2026-01-15,skipped,workshop
E123,EV020,2026-02-15,skipped,workshop
E123,EV021,2026-03-15,completed,workshop
E123,EV022,2026-04-15,skipped,course
E123,EV023,2026-05-15,skipped,course
E123,EV024,2026-06-15,completed,course
E123,EV025,2026-07-15,skipped,mentoring
E123,EV026,2026-08-15,skipped,mentoring
E124,EV004,2024-09-15,completed,course
E124,EV005,2024-10-15,skipped,course
E124,EV006,2024-11-15,skipped,course
E124,EV007,2024-12-15,completed,mentoring
E124,EV008,2025-01-15,skipped,mentoring
E124,EV009,2025-02-15,skipped,mentoring
E124,EV010,2025-03-15,completed,workshop
E124,EV011,2025-04-15,skipped,workshop
E124,EV012,2025-05-15,skipped,workshop
E124,EV013,2025-06-15,completed,course
E124,EV014,2025-07-15,skipped,course
E124,EV015,2025-08-15,skipped,course
E124,EV016,2025-09-15,completed,mentoring
E124,EV017,2025-10-15,skipped,mentoring
E124,EV018,2025-11-15,skipped,mentoring
E124,EV019,2025-12-15,completed,workshop
E124,EV020,2026-01-15,skipped,workshop
E124,EV021,2026-02-15,skipped,workshop
E124,EV022,2026-03-15,completed,course
E124,EV023,2026-04-15,skipped,course
E124,EV024,2026-05-15,skipped,course
E124,EV025,2026-06-15,completed,mentoring
E124,EV026,2026-07-15,skipped,mentoring
E124,EV027,2026-08-15,skipped,mentoring
E125,EV005,2024-09-15,completed,course
E125,EV006,2024-10-15,skipped,course
E125,EV007,2024-11-15,skipped,mentoring
E125,EV008,2024-12-15,completed,mentoring
E125,EV009,2025-01-15,skipped,mentoring
E125,EV010,2025-02-15,skipped,workshop
E125,EV011,2025-03-15,completed,workshop
E125,EV012,2025-04-15,skipped,workshop
E125,EV013,2025-05-15,skipped,course
E125,EV014,2025-06-15,completed,course
E125,EV015,2025-07-15,skipped,course
E125,EV016,2025-08-15,skipped,mentoring
E125,EV017,2025-09-15,completed,mentoring
E125,EV018,2025-10-15,skipped,mentoring
E125,EV019,2025-11-15,skipped,workshop
E125,EV020,2025-12-15,completed,workshop
E125,EV021,2026-01-15,skipped,workshop
E125,EV022,2026-02-15,skipped,course
E125,EV023,2026-03-15,completed,course
E125,EV024,2026-04-15,skipped,course
E125,EV025,2026-05-15,skipped,mentoring
E125,EV026,2026-06-15,completed,mentoring
E125,EV027,2026-07-15,skipped,mentoring
E125,EV028,2026-08-15,skipped,workshop
E126,EV006,2024-09-15,completed,course
E126,EV007,2024-10-15,skipped,mentoring
E126,EV008,2024-11-15,skipped,mentoring
E126,EV009,2024-12-15,completed,mentoring
E126,EV010,2025-01-15,skipped,workshop
E126,EV011,2025-02-15,skipped,workshop
E126,EV012,2025-03-15,completed,workshop
E126,EV013,2025-04-15,skipped,course
E126,EV014,2025-05-15,skipped,course
E126,EV015,2025-06-15,completed,course
E126,EV016,2025-07-15,skipped,mentoring
E126,EV017,2025-08-15,skipped,mentoring
E126,EV018,2025-09-15,completed,mentoring
E126,EV019,2025-10-15,skipped,workshop
E126,EV020,2025-11-15,skipped,workshop
E126,EV021,2025-12-15,completed,workshop
E126,EV022,2026-01-15,skipped,course
E126,EV023,2026-02-15,skipped,course
E126,EV024,2026-03-15,completed,course
E126,EV025,2026-04-15,skipped,mentoring
E126,EV026,2026-05-15,skipped,mentoring
E126,EV027,2026-06-15,completed,mentoring
E126,EV028,2026-07-15,skipped,workshop
E126,EV029,2026-08-15,skipped,workshop
E127,EV007,2024-09-15,completed,mentoring
E127,EV008,2024-10-15,skipped,mentoring
E127,EV009,2024-11-15,skipped,mentoring
E127,EV010,2024-12-15,completed,workshop
E127,EV011,2025-01-15,skipped,workshop
E127,EV012,2025-02-15,skipped,workshop
E127,EV013,2025-03-15,completed,course
E127,EV014,2025-04-15,skipped,course
E127,EV015,2025-05-15,skipped,course
E127,EV016,2025-06-15,completed,mentoring
E127,EV017,2025-07-15,skipped,mentoring
E127,EV018,2025-08-15,skipped,mentoring
E127,EV019,2025-09-15,completed,workshop
E127,EV020,2025-10-15,skipped,workshop
E127,EV021,2025-11-15,skipped,workshop
E127,EV022,2025-12-15,completed,course
E127,EV023,2026-01-15,skipped,course
E127,EV024,2026-02-15,skipped,course
E127,EV025,2026-03-15,completed,mentoring
E127,EV026,2026-04-15,skipped,mentoring
E127,EV027,2026-05-15,skipped,mentoring
E127,EV028,2026-06-15,completed,workshop
E127,EV029,2026-07-15,skipped,workshop
E127,EV030,2026-08-15,skipped,workshop
E128,EV008,2024-09-15,completed,mentoring
E128,EV009,2024-10-15,skipped,mentoring
E128,EV010,2024-11-15,skipped,workshop
E128,EV011,2024-12-15,completed,workshop
E128,EV012,2025-01-15,skipped,workshop
E128,EV013,2025-02-15,skipped,course
E128,EV014,2025-03-15,completed,course
E128,EV015,2025-04-15,skipped,course
E128,EV016,2025-05-15,skipped,mentoring
E128,EV017,2025-06-15,completed,mentoring
E128,EV018,2025-07-15,skipped,mentoring
E128,EV019,2025-08-15,skipped,workshop
E128,EV020,2025-09-15,completed,workshop
E128,EV021,2025-10-15,skipped,workshop
